match,varName,varLabel,filename,fromWide
car,hc9f,HC9F : Car or truck,Iraq_MICS4_Datasets,0
fridge,hc8e,HC8E : Refrigerator,Iraq_MICS4_Datasets,0
grade,ed4b,ED4B : Highest grade completed at that level,Iraq_MICS4_Datasets,0
phone,hc8d,HC8D : Non-mobile phone,Iraq_MICS4_Datasets,0
school,ed4a,ED4A : Highest level of education attended,Iraq_MICS4_Datasets,0
share.toilets,ws9,WS9 : Toilet facility shared,Iraq_MICS4_Datasets,0
toilets,ws8,WS8 : Type of toilet facility,Iraq_MICS4_Datasets,0
tv,hc8c,HC8C : Television,Iraq_MICS4_Datasets,0
attended,ed2,ED2 : A-t-il/elle frequente l'ecole,Ivory Coast MICS 2006 SPSS Datasets,1
car,hc10e,HC10E : Voiture/Camion,Ivory Coast MICS 2006 SPSS Datasets,1
fridge,hc9f,HC9F : Refrigerateur,Ivory Coast MICS 2006 SPSS Datasets,0
grade,ed3b,ED3B : Derniere classe achevee a ce niveau,Ivory Coast MICS 2006 SPSS Datasets,1
phone,hc9e,HC9E : Telephone fixe,Ivory Coast MICS 2006 SPSS Datasets,0
school,ed3a,ED3A : Plus haut niveau d'etudes atteint,Ivory Coast MICS 2006 SPSS Datasets,1
share.toilets,ws8,WS8 : Partagez-vous ces toilettes avec d'autres menages,Ivory Coast MICS 2006 SPSS Datasets,1
toilets,ws7a,ws7a : Type de toilettes,Ivory Coast MICS 2006 SPSS Datasets,1
tv,hc9c,HC9C : Television,Ivory Coast MICS 2006 SPSS Datasets,0
attended,ed2,ED2 : Ever attended school,Jamaica MICS 2005 SPSS Datasets,0
grade,ed3b,ED3B : Highest grade at level,Jamaica MICS 2005 SPSS Datasets,0
school,ed3a,ED3A : Highest level of school attended,Jamaica MICS 2005 SPSS Datasets,0
share.toilets,ws8,WS8 : Toilet facility shared,Jamaica MICS 2005 SPSS Datasets,0
toilets,ws7,WS7 : Kind of toilet facility,Jamaica MICS 2005 SPSS Datasets,1
attended,ed3,ED3 : Ever attended school or pre-school,Jamaica_MICS4_Datasets,0
car,hc9f,HC9F : Car or truck,Jamaica_MICS4_Datasets,0
fridge,hc8e,HC8E : Refrigerator,Jamaica_MICS4_Datasets,0
grade,ed4b,ED4B : Highest grade completed at that level,Jamaica_MICS4_Datasets,0
phone,hc8d,HC8D : Non-mobile phone,Jamaica_MICS4_Datasets,0
school,ed4a,ED4A : Highest level of education attended,Jamaica_MICS4_Datasets,0
share.toilets,ws9,WS9 : Toilet facility shared,Jamaica_MICS4_Datasets,0
toilets,ws8,WS8 : Type of toilet facility,Jamaica_MICS4_Datasets,0
tv,hc8c,HC8C : Television,Jamaica_MICS4_Datasets,0
attended,ed2,ED2 : Ever attended school,Kazakhstan MICS 2006 SPSS Datasets,0
car,hc10e,HC10E : Car or truck,Kazakhstan MICS 2006 SPSS Datasets,0
fridge,hc9f,HC9F : Refrigerator,Kazakhstan MICS 2006 SPSS Datasets,0
grade,ed3b,ED3B : Highest grade at level,Kazakhstan MICS 2006 SPSS Datasets,0
phone,hc9e,HC9E : Non-mobile phone,Kazakhstan MICS 2006 SPSS Datasets,0
school,ed3a,ED3A : Highest level of school attended,Kazakhstan MICS 2006 SPSS Datasets,0
share.toilets,ws8,WS8 : Toilet facility shared,Kazakhstan MICS 2006 SPSS Datasets,0
toilets,ws7,WS7 : Kind of toilet facility,Kazakhstan MICS 2006 SPSS Datasets,1
tv,hc9c,HC9C : Television,Kazakhstan MICS 2006 SPSS Datasets,0
attended,ed3,ED3 : Ever attended school or pre-school,Kazakhstan_MICS4_Datasets,0
car,hc9f,HC9F : Light vehicle/truck/tractor,Kazakhstan_MICS4_Datasets,1
fridge,hc8e,HC8E : Refrigerator,Kazakhstan_MICS4_Datasets,0
grade,ed4b,ED4B : Highest grade completed at that level,Kazakhstan_MICS4_Datasets,0
phone,hc8d,HC8D : Non-mobile phone,Kazakhstan_MICS4_Datasets,0
school,ed4a,ED4A : Highest level of education attended,Kazakhstan_MICS4_Datasets,0
share.toilets,ws9,WS9 : Toilet facility shared,Kazakhstan_MICS4_Datasets,0
toilets,ws8,WS8 : Type of toilet facility,Kazakhstan_MICS4_Datasets,0
tv,hc8c,HC8C : Television,Kazakhstan_MICS4_Datasets,0
attended,ed3,ED3 : Ever attended school or pre-school,Kenya (Bungoma County)_MICS5_Datasets,0
car,hc9f,HC9F : Car or truck,Kenya (Bungoma County)_MICS5_Datasets,0
fridge,hc8e,HC8E : Refrigerator,Kenya (Bungoma County)_MICS5_Datasets,0
grade,ed4b,ED4B : Highest grade completed at that level,Kenya (Bungoma County)_MICS5_Datasets,0
phone,hc8d,HC8D : Non-mobile phone,Kenya (Bungoma County)_MICS5_Datasets,0
school,ed4a,ED4A : Highest level of education attended,Kenya (Bungoma County)_MICS5_Datasets,0
share.toilets,ws9,WS9 : Toilet facility shared,Kenya (Bungoma County)_MICS5_Datasets,0
toilets,ws8,WS8 : Type of toilet facility,Kenya (Bungoma County)_MICS5_Datasets,0
tv,hc8c,HC8C : Television,Kenya (Bungoma County)_MICS5_Datasets,0
attended,ed3,ED3 : Ever attended school or pre-school,Kenya (Kakamega County)_MICS5_Datasets,0
car,hc9f,HC9F : Car or truck,Kenya (Kakamega County)_MICS5_Datasets,0
fridge,hc8e,HC8E : Refrigerator,Kenya (Kakamega County)_MICS5_Datasets,0
grade,ed4b,ED4B : Highest grade completed at that level,Kenya (Kakamega County)_MICS5_Datasets,0
phone,hc8d,HC8D : Non-mobile phone,Kenya (Kakamega County)_MICS5_Datasets,0
school,ed4a,ED4A : Highest level of education attended,Kenya (Kakamega County)_MICS5_Datasets,0
share.toilets,ws9,WS9 : Toilet facility shared,Kenya (Kakamega County)_MICS5_Datasets,0
toilets,ws8,WS8 : Type of toilet facility,Kenya (Kakamega County)_MICS5_Datasets,0
tv,hc8c,HC8C : Television,Kenya (Kakamega County)_MICS5_Datasets,0
attended,ed2,ED2 : Ever attended school or any non-formal education,Kenya (Mombasa Informal Settlements)_MICS4_Datasets,0
car,hc10e,HC10E : Car or truck,Kenya (Mombasa Informal Settlements)_MICS4_Datasets,0
fridge,hc9g,HC9G : Refrigerator,Kenya (Mombasa Informal Settlements)_MICS4_Datasets,0
grade,ed3b,ED3B : Highest grade at level,Kenya (Mombasa Informal Settlements)_MICS4_Datasets,0
phone,hc9f,HC9F : Non-mobile phone,Kenya (Mombasa Informal Settlements)_MICS4_Datasets,0
school,ed3a,ED3A : Highest level of school attended,Kenya (Mombasa Informal Settlements)_MICS4_Datasets,0
share.toilets,ws8,WS8 : Toilet facility shared,Kenya (Mombasa Informal Settlements)_MICS4_Datasets,0
toilets,ws7,WS7 : Kind of toilet facility,Kenya (Mombasa Informal Settlements)_MICS4_Datasets,1
tv,hc9c,HC9C : Color television,Kenya (Mombasa Informal Settlements)_MICS4_Datasets,0
tv,hc9d,HC9D : B&W television,Kenya (Mombasa Informal Settlements)_MICS4_Datasets,0
attended,ed2,ED2 : Ever attended school or any non-formal education,Kenya (Nyanza Province)_MICS4_Datasets,0
car,hc10e,HC10E : Car or truck,Kenya (Nyanza Province)_MICS4_Datasets,0
fridge,hc9g,HC9G : Refrigerator,Kenya (Nyanza Province)_MICS4_Datasets,0
grade,ed3b,ED3B : Highest grade at level,Kenya (Nyanza Province)_MICS4_Datasets,0
phone,hc9f,HC9F : Non-mobile phone,Kenya (Nyanza Province)_MICS4_Datasets,0
school,ed3a,ED3A : Highest level of school attended,Kenya (Nyanza Province)_MICS4_Datasets,0
share.toilets,ws8,WS8 : Toilet facility shared,Kenya (Nyanza Province)_MICS4_Datasets,0
toilets,ws7,WS7 : Kind of toilet facility,Kenya (Nyanza Province)_MICS4_Datasets,1
tv,hc9c,HC9C : Color television,Kenya (Nyanza Province)_MICS4_Datasets,0
tv,hc9d,HC9D : B&W television,Kenya (Nyanza Province)_MICS4_Datasets,0
attended,ed3,ED3 : Ever attended school or pre-school,Kenya (Turkana County)_MICS5_Datasets,0
car,hc9f,HC9F : Car or truck,Kenya (Turkana County)_MICS5_Datasets,0
fridge,hc8e,HC8E : Refrigerator,Kenya (Turkana County)_MICS5_Datasets,0
grade,ed4b,ED4B : Highest grade completed at that level,Kenya (Turkana County)_MICS5_Datasets,0
phone,hc8d,HC8D : Non-mobile phone,Kenya (Turkana County)_MICS5_Datasets,0
school,ed4a,ED4A : Highest level of education attended,Kenya (Turkana County)_MICS5_Datasets,0
share.toilets,ws9,WS9 : Toilet facility shared,Kenya (Turkana County)_MICS5_Datasets,0
toilets,ws8,WS8 : Type of toilet facility,Kenya (Turkana County)_MICS5_Datasets,0
tv,hc8c,HC8C : Television,Kenya (Turkana County)_MICS5_Datasets,0
attended,ed3,ED3 : Ever attended school or pre-school,"Kosovo under UNSC res. 1244 (Roma, Ashkali, and Egyptian Communities)_MICS5_Datasets",0
car,hc9h,HC9H : Car,"Kosovo under UNSC res. 1244 (Roma, Ashkali, and Egyptian Communities)_MICS5_Datasets",1
car,hc9i,HC9I : Truck,"Kosovo under UNSC res. 1244 (Roma, Ashkali, and Egyptian Communities)_MICS5_Datasets",1
fridge,hc8e,HC8E : Refrigerator,"Kosovo under UNSC res. 1244 (Roma, Ashkali, and Egyptian Communities)_MICS5_Datasets",0
grade,ed4b,ED4B : Highest grade/year completed at that level,"Kosovo under UNSC res. 1244 (Roma, Ashkali, and Egyptian Communities)_MICS5_Datasets",0
phone,hc9l,HC9L : Phone with a touch screen or keyboard,"Kosovo under UNSC res. 1244 (Roma, Ashkali, and Egyptian Communities)_MICS5_Datasets",1
school,ed4a,ED4A : Highest level of education attended,"Kosovo under UNSC res. 1244 (Roma, Ashkali, and Egyptian Communities)_MICS5_Datasets",0
share.toilets,ws9,WS9 : Toilet facility shared,"Kosovo under UNSC res. 1244 (Roma, Ashkali, and Egyptian Communities)_MICS5_Datasets",0
toilets,ws8,WS8 : Type of toilet facility,"Kosovo under UNSC res. 1244 (Roma, Ashkali, and Egyptian Communities)_MICS5_Datasets",0
tv,hc8r,HC8R : Flat screen tv,"Kosovo under UNSC res. 1244 (Roma, Ashkali, and Egyptian Communities)_MICS5_Datasets",1
attended,ed3,ED3 : Ever attended school or pre-school,Kosovo under UNSC res. 1244_MICS5_Datasets,0
car,hc9h,HC9H : Car,Kosovo under UNSC res. 1244_MICS5_Datasets,1
car,hc9i,HC9I : Truck,Kosovo under UNSC res. 1244_MICS5_Datasets,1
fridge,hc8e,HC8E : Refrigerator,Kosovo under UNSC res. 1244_MICS5_Datasets,0
grade,ed4b,ED4B : Highest grade/year completed at that level,Kosovo under UNSC res. 1244_MICS5_Datasets,0
phone,hc9l,HC9L : Phone with a touch screen or keyboard,Kosovo under UNSC res. 1244_MICS5_Datasets,1
school,ed4a,ED4A : Highest level of education attended,Kosovo under UNSC res. 1244_MICS5_Datasets,0
share.toilets,ws9,WS9 : Toilet facility shared,Kosovo under UNSC res. 1244_MICS5_Datasets,0
toilets,ws8,WS8 : Type of toilet facility,Kosovo under UNSC res. 1244_MICS5_Datasets,0
tv,hc8r,HC8R : Flat screen tv,Kosovo under UNSC res. 1244_MICS5_Datasets,1
attended,ed2,ed2 : ED2. Has (name) ever attended school or preschool?,Kyrgyzstan MICS 2005-06 SPSS Datasets,0
car,hc10e,hc10e : Car/truck?,Kyrgyzstan MICS 2005-06 SPSS Datasets,1
fridge,hc9f,hc9f : Refrigerator?,Kyrgyzstan MICS 2005-06 SPSS Datasets,0
grade,ed3b,ed3b : Grade,Kyrgyzstan MICS 2005-06 SPSS Datasets,1
phone,hc9e,hc9e : Non-mobile telephone?,Kyrgyzstan MICS 2005-06 SPSS Datasets,0
school,ed3a,ed3a : Level,Kyrgyzstan MICS 2005-06 SPSS Datasets,1
share.toilets,ws8,ws8 : WS8. Do you share this facility with other hh.?,Kyrgyzstan MICS 2005-06 SPSS Datasets,1
toilets,ws7,ws7 : WS7. What kind of toilet facility do members of your hh.usually use?,Kyrgyzstan MICS 2005-06 SPSS Datasets,1
tv,hc9c,hc9c : television?,Kyrgyzstan MICS 2005-06 SPSS Datasets,0
attended,ed3,ED3 : Ever attended school or pre-school,Kyrgyzstan MICS5 Datasets,0
car,hc9f,HC9F : Car,Kyrgyzstan MICS5 Datasets,1
fridge,hc8e,HC8E : Refrigerator,Kyrgyzstan MICS5 Datasets,0
grade,ed4b,ED4B : Highest grade completed at that level,Kyrgyzstan MICS5 Datasets,0
phone,hc8d,HC8D : Non-mobile phone,Kyrgyzstan MICS5 Datasets,0
school,ed4a,ED4A : Highest level of education attended,Kyrgyzstan MICS5 Datasets,0
share.toilets,ws9,WS9 : Toilet facility shared,Kyrgyzstan MICS5 Datasets,0
toilets,ws8,WS8 : Type of toilet facility,Kyrgyzstan MICS5 Datasets,0
tv,hc8c,HC8C : Television,Kyrgyzstan MICS5 Datasets,0
attended,ed2,ED2 : Ever attended school,Lao PDR MICS 2006 SPSS Datasets,0
car,hc10e,HC10E : Car or truck,Lao PDR MICS 2006 SPSS Datasets,0
fridge,hc9l,HC9L : Refrigerator,Lao PDR MICS 2006 SPSS Datasets,0
grade,ed3b,ED3B : Highest grade at level,Lao PDR MICS 2006 SPSS Datasets,0
phone,hc9k,HC9K : Mobile or non-mobile telephone,Lao PDR MICS 2006 SPSS Datasets,0
school,ed3a,ED3A : Highest level of school attended,Lao PDR MICS 2006 SPSS Datasets,0
share.toilets,ws8,WS8 : Toilet facility shared,Lao PDR MICS 2006 SPSS Datasets,0
toilets,ws7,WS7 : Kind of toilet facility,Lao PDR MICS 2006 SPSS Datasets,1
tv,hc9f,HC9F : B/w or Color TV,Lao PDR MICS 2006 SPSS Datasets,1
attended,ed3,ED3 : Ever attended school or pre-school,Lao People's Democratic Republic_LSIS_Datasets,0
car,hc9f,HC9F : Car or truck,Lao People's Democratic Republic_LSIS_Datasets,0
fridge,hc8e,HC8E : Refrigerator,Lao People's Democratic Republic_LSIS_Datasets,0
grade,ed4b,ED4B : Highest grade completed at that level,Lao People's Democratic Republic_LSIS_Datasets,0
phone,hc8d,HC8D : Non-mobile phone,Lao People's Democratic Republic_LSIS_Datasets,0
school,ed4a,ED4A : Highest level of education attended,Lao People's Democratic Republic_LSIS_Datasets,0
share.toilets,ws9,WS9 : Toilet facility shared,Lao People's Democratic Republic_LSIS_Datasets,0
toilets,ws8,WS8 : Type of toilet facility,Lao People's Democratic Republic_LSIS_Datasets,0
tv,hc8c,HC8C : Television,Lao People's Democratic Republic_LSIS_Datasets,0
attended,ed3,ED3 : Ever attended school or pre-school,Lebanon (Palestinians)_MICS4_Datasets,0
car,hc9e,HC9E : Car or truck,Lebanon (Palestinians)_MICS4_Datasets,0
fridge,hc8e,HC8E : Refrigerator,Lebanon (Palestinians)_MICS4_Datasets,0
grade,ed4b,ED4B : Highest grade completed at that level,Lebanon (Palestinians)_MICS4_Datasets,0
phone,hc8d,HC8D : Non-mobile phone,Lebanon (Palestinians)_MICS4_Datasets,0
school,ed4a,ED4A : Highest level of education attended,Lebanon (Palestinians)_MICS4_Datasets,0
share.toilets,ws9,WS9 : Toilet facility shared,Lebanon (Palestinians)_MICS4_Datasets,0
toilets,ws8,WS8 : Type of toilet facility,Lebanon (Palestinians)_MICS4_Datasets,0
tv,hc8c,HC8C : Flat screen TV,Lebanon (Palestinians)_MICS4_Datasets,1
attended,ed2,ED2 : Ever attended school,Macedonia MICS 2005 SPSS Datasets,0
car,hc10e,HC10E : Car or truck,Macedonia MICS 2005 SPSS Datasets,0
fridge,hc9f,HC9F : Refrigerator,Macedonia MICS 2005 SPSS Datasets,0
grade,ed3b,ED3B : Highest grade at level,Macedonia MICS 2005 SPSS Datasets,0
phone,hc9e,HC9E : Non-mobile phone,Macedonia MICS 2005 SPSS Datasets,0
school,ed3a,ED3A : Highest level of school attended,Macedonia MICS 2005 SPSS Datasets,0
share.toilets,ws8,WS8 : Toilet facility shared,Macedonia MICS 2005 SPSS Datasets,0
toilets,ws7,WS7 : Kind of toilet facility,Macedonia MICS 2005 SPSS Datasets,1
tv,hc9c,HC9C : Television,Macedonia MICS 2005 SPSS Datasets,0
attended,ed3,ED3 : Ever attended school or pre-school,"Macedonia, The former Yugoslav Republic of (Roma Settlements)_MICS4_Datasets",0
car,hc9f,HC9F : Car or truck,"Macedonia, The former Yugoslav Republic of (Roma Settlements)_MICS4_Datasets",0
fridge,hc8f,HC8F : Refrigerator,"Macedonia, The former Yugoslav Republic of (Roma Settlements)_MICS4_Datasets",0
grade,ed4b,ED4B : Highest grade completed at that level,"Macedonia, The former Yugoslav Republic of (Roma Settlements)_MICS4_Datasets",0
phone,hc8e,HC8E : Non-mobile phone,"Macedonia, The former Yugoslav Republic of (Roma Settlements)_MICS4_Datasets",0
school,ed4a,ED4A : Highest level of education attended,"Macedonia, The former Yugoslav Republic of (Roma Settlements)_MICS4_Datasets",0
share.toilets,ws9,WS9 : Toilet facility shared,"Macedonia, The former Yugoslav Republic of (Roma Settlements)_MICS4_Datasets",0
toilets,ws8,WS8 : Type of toilet facility,"Macedonia, The former Yugoslav Republic of (Roma Settlements)_MICS4_Datasets",0
tv,hc8c,HC8C : TV set - CRT,"Macedonia, The former Yugoslav Republic of (Roma Settlements)_MICS4_Datasets",1
tv,hc8d,HC8D : TV set - PLASMA/LCD,"Macedonia, The former Yugoslav Republic of (Roma Settlements)_MICS4_Datasets",1
attended,ed3,ED3 : Ever attended school or pre-school,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",0
car,hc9f,HC9F : Car or truck,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",0
fridge,hc8f,HC8F : Refrigerator,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",0
grade,ed4b,ED4B : Highest grade completed at that level,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",0
phone,hc8e,HC8E : Non-mobile phone,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",0
school,ed4a,ED4A : Highest level of education attended,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",0
share.toilets,ws9,WS9 : Toilet facility shared,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",0
toilets,ws8,WS8 : Type of toilet facility,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",0
tv,hc8c,HC8C : TV set - CRT,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",1
tv,hc8d,HC8D : TV set - PLASMA/LCD,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",1
attended,ed3,ED3 : Ecole formelle/maternelle,Madagascar (South)_ MICS4_Datasets,1
car,hc9f,HC9F : Voiture / camion,Madagascar (South)_ MICS4_Datasets,1
fridge,hc8e,HC8E : Refrig̩rateur,Madagascar (South)_ MICS4_Datasets,0
grade,ed4bx,ED4BX : Classe,Madagascar (South)_ MICS4_Datasets,1
phone,hc8d,HC8D : T̩l̩phone fixe,Madagascar (South)_ MICS4_Datasets,0
school,ed4ax,ED4AX : Niveau,Madagascar (South)_ MICS4_Datasets,1
share.toilets,ws9,WS9 : Partagez-vous ces toilettes avec d'autres personnes qui ne sont pas membres de votre m̩nage,Madagascar (South)_ MICS4_Datasets,1
toilets,ws8,WS8 : Type de toilettes,Madagascar (South)_ MICS4_Datasets,1
tv,hc8c,HC8C : T̩l̩vision,Madagascar (South)_ MICS4_Datasets,2
attended,ed2,ED2 : Ever attended school,Malawi MICS 2006 SPSS Datasets,0
car,hc10e,HC10E : Car or truck,Malawi MICS 2006 SPSS Datasets,0
fridge,hc9f,HC9F : Refrigerator,Malawi MICS 2006 SPSS Datasets,0
grade,ed3b,ED3B : Highest grade at level,Malawi MICS 2006 SPSS Datasets,0
phone,hc9e,HC9E : Non-mobile phone,Malawi MICS 2006 SPSS Datasets,0
school,ed3a,ED3A : Highest level of school attended,Malawi MICS 2006 SPSS Datasets,0
share.toilets,ws8,WS8 : Toilet facility shared,Malawi MICS 2006 SPSS Datasets,0
toilets,ws7,WS7 : Kind of toilet facility,Malawi MICS 2006 SPSS Datasets,1
tv,hc9c,HC9C : Television,Malawi MICS 2006 SPSS Datasets,0
attended,ed3,ED3 : Ever attended school or pre-school,Malawi_MICS5_Datasets,0
car,hc9f,HC9F : Car or truck,Malawi_MICS5_Datasets,0
fridge,hc8e,HC8E : Refrigerator,Malawi_MICS5_Datasets,0
grade,ed4b,ED4B : Highest class completed at that level,Malawi_MICS5_Datasets,1
phone,hc8d,HC8D : Non-mobile phone,Malawi_MICS5_Datasets,0
school,ed4a,ED4A : Highest level of school attended,Malawi_MICS5_Datasets,0
share.toilets,ws9,WS9 : Toilet facility shared,Malawi_MICS5_Datasets,0
toilets,ws8,WS8 : Type of toilet facility,Malawi_MICS5_Datasets,0
tv,hc8c,HC8C : Television,Malawi_MICS5_Datasets,0
attended,ed2,ED2 : A-t-il/elle frequente l'ecole,Mauritania MICS 2007 SPSS Datasets,1
car,hc10e,HC10E : Voiture/Camion,Mauritania MICS 2007 SPSS Datasets,1
fridge,hc9f,HC9F : Refrigerateur,Mauritania MICS 2007 SPSS Datasets,0
grade,ed3b,ED3B : Derniere classe achevee a ce niveau,Mauritania MICS 2007 SPSS Datasets,1
phone,hc9e,HC9E : Telephone fixe,Mauritania MICS 2007 SPSS Datasets,0
school,ed3a,ED3A : Plus haut niveau  d'etudes atteint,Mauritania MICS 2007 SPSS Datasets,1
share.toilets,ws8,WS8 : Partagez-vous ces toilettes avec d'autres menages,Mauritania MICS 2007 SPSS Datasets,1
toilets,ws7,WS7 : Type de toilettes,Mauritania MICS 2007 SPSS Datasets,1
tv,hc9c,HC9C : Television,Mauritania MICS 2007 SPSS Datasets,0
