p20,variable,type,iso3,povcal_year,sex,value,survey_year
FALSE,registration,numerator,MLI,1993,female,29.589339,1996
FALSE,registration,denominator,MLI,1993,female,10468.549429,1996
TRUE,registration,statistic,MLI,1996,male,0,1996
TRUE,registration,numerator,MLI,1996,male,0,1996
TRUE,registration,denominator,MLI,1996,male,56.876608,1996
TRUE,registration,statistic,MLI,1996,female,0,1996
TRUE,registration,numerator,MLI,1996,female,0,1996
TRUE,registration,denominator,MLI,1996,female,64.170733,1996
FALSE,registration,statistic,MLI,1996,male,0.0201749919741092,1996
FALSE,registration,numerator,MLI,1996,male,189.653664,1996
FALSE,registration,denominator,MLI,1996,male,9400.433182,1996
FALSE,registration,statistic,MLI,1996,female,0.00282649847533141,1996
FALSE,registration,numerator,MLI,1996,female,29.589339,1996
FALSE,registration,denominator,MLI,1996,female,10468.549429,1996
TRUE,registration,statistic,MLI,1999,male,0.120834450102743,2006;1996
TRUE,registration,numerator,MLI,1999,male,6.272895,2006;1996
TRUE,registration,denominator,MLI,1999,male,42.3485062,2006;1996
TRUE,registration,statistic,MLI,1999,female,0.0744617918960091,2006;1996
TRUE,registration,numerator,MLI,1999,female,3.103908,2006;1996
TRUE,registration,denominator,MLI,1999,female,43.6313892,2006;1996
FALSE,registration,statistic,MLI,1999,male,0.185057441558007,2006;1996
FALSE,registration,numerator,MLI,1999,male,1296.4376073,2006;1996
FALSE,registration,denominator,MLI,1999,male,8635.3295359,2006;1996
FALSE,registration,statistic,MLI,1999,female,0.160835528115469,2006;1996
FALSE,registration,numerator,MLI,1999,female,1075.2736809,2006;1996
FALSE,registration,denominator,MLI,1999,female,9333.2608871,2006;1996
TRUE,registration,statistic,MLI,2002,male,0.22958371410536,2006;1996
TRUE,registration,numerator,MLI,2002,male,8.4160752,2006;1996
TRUE,registration,denominator,MLI,2002,male,37.29454,2006;1996
TRUE,registration,statistic,MLI,2002,female,0.162460527353691,2006;1996
TRUE,registration,numerator,MLI,2002,female,5.0768598,2006;1996
TRUE,registration,denominator,MLI,2002,female,36.5361786,2006;1996
FALSE,registration,statistic,MLI,2002,male,0.349820534875046,2006;1996
FALSE,registration,numerator,MLI,2002,male,2407.3512654,2006;1996
FALSE,registration,denominator,MLI,2002,male,7860.7517542,2006;1996
FALSE,registration,statistic,MLI,2002,female,0.318521324269907,2006;1996
FALSE,registration,numerator,MLI,2002,female,2122.088979,2006;1996
FALSE,registration,denominator,MLI,2002,female,8184.528212,2006;1996
TRUE,registration,statistic,MLI,2005,male,0.34437557115804,2006;1996
TRUE,registration,numerator,MLI,2005,male,12.6241128,2006;1996
TRUE,registration,denominator,MLI,2005,male,36.81712,2006;1996
TRUE,registration,statistic,MLI,2005,female,0.243690791030536,2006;1996
TRUE,registration,numerator,MLI,2005,female,7.6152897,2006;1996
TRUE,registration,denominator,MLI,2005,female,32.5713984,2006;1996
FALSE,registration,statistic,MLI,2005,male,0.514663255458391,2006;1996
FALSE,registration,numerator,MLI,2005,male,3516.2000661,2006;1996
FALSE,registration,denominator,MLI,2005,male,7081.5974263,2006;1996
FALSE,registration,statistic,MLI,2005,female,0.476371392334263,2006;1996
FALSE,registration,numerator,MLI,2005,female,3168.338799,2006;1996
FALSE,registration,denominator,MLI,2005,female,7032.6651065,2006;1996
TRUE,registration,statistic,MLI,2008,male,0.4713593655968,2013;2006
TRUE,registration,numerator,MLI,2008,male,17.3539,2013;2006
TRUE,registration,denominator,MLI,2008,male,38.7792534285714,2013;2006
TRUE,registration,statistic,MLI,2008,female,0.311352611771974,2013;2006
TRUE,registration,numerator,MLI,2008,female,10.3989358571429,2013;2006
TRUE,registration,denominator,MLI,2008,female,33.792739,2013;2006
FALSE,registration,statistic,MLI,2008,male,0.650322016606763,2013;2006
FALSE,registration,numerator,MLI,2008,male,4110.55948157143,2013;2006
FALSE,registration,denominator,MLI,2008,male,6437.69974014286,2013;2006
FALSE,registration,statistic,MLI,2008,female,0.616887912515521,2013;2006
FALSE,registration,numerator,MLI,2008,female,3756.89581014286,2013;2006
FALSE,registration,denominator,MLI,2008,female,6235.625822,2013;2006
TRUE,registration,statistic,MLI,2010,male,0.539885650340555,2013;2006
TRUE,registration,numerator,MLI,2010,male,17.568004,2013;2006
TRUE,registration,denominator,MLI,2010,male,35.0920211428571,2013;2006
TRUE,registration,statistic,MLI,2010,female,0.343198527511573,2013;2006
TRUE,registration,numerator,MLI,2010,female,12.3364387142857,2013;2006
TRUE,registration,denominator,MLI,2010,female,35.9748858571429,2013;2006
FALSE,registration,statistic,MLI,2010,male,0.731004556932102,2013;2006
FALSE,registration,numerator,MLI,2010,male,4338.41563414286,2013;2006
FALSE,registration,denominator,MLI,2010,male,6059.328669,2013;2006
FALSE,registration,statistic,MLI,2010,female,0.704941155277205,2013;2006
FALSE,registration,numerator,MLI,2010,female,3996.70288128571,2013;2006
FALSE,registration,denominator,MLI,2010,female,5822.90169314286,2013;2006
TRUE,registration,statistic,MLI,2011,male,0.583504563783503,2013;2006
TRUE,registration,numerator,MLI,2011,male,19.3870578571429,2013;2006
TRUE,registration,denominator,MLI,2011,male,35.2852047142857,2013;2006
TRUE,registration,statistic,MLI,2011,female,0.383880210541899,2013;2006
TRUE,registration,numerator,MLI,2011,female,14.9373314285714,2013;2006
TRUE,registration,denominator,MLI,2011,female,39.2549222857143,2013;2006
FALSE,registration,statistic,MLI,2011,male,0.771332261810399,2013;2006
FALSE,registration,numerator,MLI,2011,male,4450.63170857143,2013;2006
FALSE,registration,denominator,MLI,2011,male,5868.10633371429,2013;2006
FALSE,registration,statistic,MLI,2011,female,0.748944601998351,2013;2006
FALSE,registration,numerator,MLI,2011,female,4114.97427557143,2013;2006
FALSE,registration,denominator,MLI,2011,female,5614.35066571429,2013;2006
TRUE,registration,statistic,MLI,2012,male,0.629903467410789,2013;2006
TRUE,registration,numerator,MLI,2012,male,20.0906785714286,2013;2006
TRUE,registration,denominator,MLI,2012,male,33.1474968571429,2013;2006
TRUE,registration,statistic,MLI,2012,female,0.419396957684513,2013;2006
TRUE,registration,numerator,MLI,2012,female,16.4652862857143,2013;2006
TRUE,registration,denominator,MLI,2012,female,39.5584915714286,2013;2006
FALSE,registration,statistic,MLI,2012,male,0.811603126044679,2013;2006
FALSE,registration,numerator,MLI,2012,male,4563.96321614286,2013;2006
FALSE,registration,denominator,MLI,2012,male,5679.21488985714,2013;2006
FALSE,registration,statistic,MLI,2012,female,0.792812654763695,2013;2006
FALSE,registration,numerator,MLI,2012,female,4234.31860771429,2013;2006
FALSE,registration,denominator,MLI,2012,female,5408.77610542857,2013;2006
TRUE,registration,statistic,MLI,2013,male,0.677964281917096,2013
TRUE,registration,numerator,MLI,2013,male,20.749326,2013
TRUE,registration,denominator,MLI,2013,male,30.605338,2013
TRUE,registration,statistic,MLI,2013,female,0.502300386616372,2013
TRUE,registration,numerator,MLI,2013,female,21.708176,2013
TRUE,registration,denominator,MLI,2013,female,43.217518,2013
FALSE,registration,statistic,MLI,2013,male,0.851861499011012,2013
FALSE,registration,numerator,MLI,2013,male,4677.339697,2013
FALSE,registration,denominator,MLI,2013,male,5490.727897,2013
FALSE,registration,statistic,MLI,2013,female,0.836553223188401,2013
FALSE,registration,numerator,MLI,2013,female,4349.948005,2013
FALSE,registration,denominator,MLI,2013,female,5199.846088,2013
TRUE,registration,statistic,MMR,1990,male,0.552954355386443,2016
TRUE,registration,numerator,MMR,1990,male,27.208698,2016
TRUE,registration,denominator,MMR,1990,male,49.206047,2016
TRUE,registration,statistic,MMR,1990,female,0.422395829949972,2016
TRUE,registration,numerator,MMR,1990,female,11.769245,2016
TRUE,registration,denominator,MMR,1990,female,27.863071,2016
FALSE,registration,statistic,MMR,1990,male,0.825240601131626,2016
FALSE,registration,numerator,MMR,1990,male,2016.377433,2016
FALSE,registration,denominator,MMR,1990,male,2443.381276,2016
FALSE,registration,statistic,MMR,1990,female,0.81145056579037,2016
FALSE,registration,numerator,MMR,1990,female,1820.309647,2016
FALSE,registration,denominator,MMR,1990,female,2243.278548,2016
TRUE,registration,statistic,MMR,1993,male,0.559409457199357,2016
TRUE,registration,numerator,MMR,1993,male,26.285432,2016
TRUE,registration,denominator,MMR,1993,male,46.987822,2016
TRUE,registration,statistic,MMR,1993,female,0.423759048154564,2016
TRUE,registration,numerator,MMR,1993,female,11.629231,2016
TRUE,registration,denominator,MMR,1993,female,27.443027,2016
FALSE,registration,statistic,MMR,1993,male,0.824869606889898,2016
FALSE,registration,numerator,MMR,1993,male,2017.300699,2016
FALSE,registration,denominator,MMR,1993,male,2445.599501,2016
FALSE,registration,statistic,MMR,1993,female,0.811361056913299,2016
FALSE,registration,numerator,MMR,1993,female,1820.449661,2016
FALSE,registration,denominator,MMR,1993,female,2243.698592,2016
TRUE,registration,statistic,MMR,1996,male,0.544421082365042,2016
TRUE,registration,numerator,MMR,1996,male,23.72982,2016
TRUE,registration,denominator,MMR,1996,male,43.587254,2016
TRUE,registration,statistic,MMR,1996,female,0.430384704618696,2016
TRUE,registration,numerator,MMR,1996,female,11.629231,2016
TRUE,registration,denominator,MMR,1996,female,27.020549,2016
FALSE,registration,statistic,MMR,1996,male,0.824767764022468,2016
FALSE,registration,numerator,MMR,1996,male,2019.856311,2016
FALSE,registration,denominator,MMR,1996,male,2449.000069,2016
FALSE,registration,statistic,MMR,1996,female,0.811208310164835,2016
FALSE,registration,numerator,MMR,1996,female,1820.449661,2016
FALSE,registration,denominator,MMR,1996,female,2244.12107,2016
TRUE,registration,statistic,MMR,1999,male,0.527295798547115,2016
TRUE,registration,numerator,MMR,1999,male,19.806627,2016
TRUE,registration,denominator,MMR,1999,male,37.562649,2016
TRUE,registration,statistic,MMR,1999,female,0.417103101276159,2016
TRUE,registration,numerator,MMR,1999,female,11.013554,2016
TRUE,registration,denominator,MMR,1999,female,26.404872,2016
FALSE,registration,statistic,MMR,1999,male,0.824341818407321,2016
FALSE,registration,numerator,MMR,1999,male,2023.779504,2016
FALSE,registration,denominator,MMR,1999,male,2455.024674,2016
FALSE,registration,statistic,MMR,1999,female,0.811260091159367,2016
FALSE,registration,numerator,MMR,1999,female,1821.065338,2016
FALSE,registration,denominator,MMR,1999,female,2244.736747,2016
TRUE,registration,statistic,MMR,2002,male,0.543416284083929,2016
TRUE,registration,numerator,MMR,2002,male,17.845293,2016
TRUE,registration,denominator,MMR,2002,male,32.839084,2016
TRUE,registration,statistic,MMR,2002,female,0.291053589379722,2016
TRUE,registration,numerator,MMR,2002,female,5.784218,2016
TRUE,registration,denominator,MMR,2002,female,19.873378,2016
FALSE,registration,statistic,MMR,2002,male,0.823556169644238,2016
FALSE,registration,numerator,MMR,2002,male,2025.740838,2016
FALSE,registration,denominator,MMR,2002,male,2459.748239,2016
FALSE,registration,statistic,MMR,2002,female,0.811229262128608,2016
FALSE,registration,numerator,MMR,2002,female,1826.294674,2016
FALSE,registration,denominator,MMR,2002,female,2251.268241,2016
TRUE,registration,statistic,MMR,2005,male,0.519290471685383,2016
TRUE,registration,numerator,MMR,2005,male,13.656992,2016
TRUE,registration,denominator,MMR,2005,male,26.299331,2016
TRUE,registration,statistic,MMR,2005,female,0.280406875874873,2016
TRUE,registration,numerator,MMR,2005,female,5.07009,2016
TRUE,registration,denominator,MMR,2005,female,18.08119,2016
FALSE,registration,statistic,MMR,2005,male,0.823070600669737,2016
FALSE,registration,numerator,MMR,2005,male,2029.929139,2016
FALSE,registration,denominator,MMR,2005,male,2466.287992,2016
FALSE,registration,statistic,MMR,2005,female,0.810900932120538,2016
FALSE,registration,numerator,MMR,2005,female,1827.008802,2016
FALSE,registration,denominator,MMR,2005,female,2253.060429,2016
TRUE,registration,statistic,MMR,2008,male,0.425339966532054,2016
TRUE,registration,numerator,MMR,2008,male,6.104073,2016
TRUE,registration,denominator,MMR,2008,male,14.351045,2016
TRUE,registration,statistic,MMR,2008,female,0.405281535911884,2016
TRUE,registration,numerator,MMR,2008,female,3.80197,2016
TRUE,registration,denominator,MMR,2008,female,9.381059,2016
FALSE,registration,statistic,MMR,2008,male,0.822150041175372,2016
FALSE,registration,numerator,MMR,2008,male,2037.482058,2016
FALSE,registration,denominator,MMR,2008,male,2478.236278,2016
FALSE,registration,statistic,MMR,2008,female,0.808342383510304,2016
FALSE,registration,numerator,MMR,2008,female,1828.276922,2016
FALSE,registration,denominator,MMR,2008,female,2261.76056,2016
TRUE,registration,statistic,MMR,2010,male,0.369638517380479,2016
TRUE,registration,numerator,MMR,2010,male,4.835953,2016
TRUE,registration,denominator,MMR,2010,male,13.082925,2016
TRUE,registration,statistic,MMR,2010,female,0.445991597872129,2016
TRUE,registration,numerator,MMR,2010,female,3.205549,2016
TRUE,registration,denominator,MMR,2010,female,7.187465,2016
FALSE,registration,statistic,MMR,2010,male,0.822241000921185,2016
FALSE,registration,numerator,MMR,2010,male,2038.750178,2016
FALSE,registration,denominator,MMR,2010,male,2479.504398,2016
FALSE,registration,statistic,MMR,2010,female,0.807822605315885,2016
FALSE,registration,numerator,MMR,2010,female,1828.873343,2016
FALSE,registration,denominator,MMR,2010,female,2263.954154,2016
TRUE,registration,statistic,MMR,2011,male,0.369638517380479,2016
TRUE,registration,numerator,MMR,2011,male,4.835953,2016
TRUE,registration,denominator,MMR,2011,male,13.082925,2016
TRUE,registration,statistic,MMR,2011,female,0.445991597872129,2016
TRUE,registration,numerator,MMR,2011,female,3.205549,2016
TRUE,registration,denominator,MMR,2011,female,7.187465,2016
FALSE,registration,statistic,MMR,2011,male,0.822241000921185,2016
FALSE,registration,numerator,MMR,2011,male,2038.750178,2016
FALSE,registration,denominator,MMR,2011,male,2479.504398,2016
FALSE,registration,statistic,MMR,2011,female,0.807822605315885,2016
FALSE,registration,numerator,MMR,2011,female,1828.873343,2016
FALSE,registration,denominator,MMR,2011,female,2263.954154,2016
TRUE,registration,statistic,MMR,2012,male,0.369638517380479,2016
TRUE,registration,numerator,MMR,2012,male,4.835953,2016
TRUE,registration,denominator,MMR,2012,male,13.082925,2016
TRUE,registration,statistic,MMR,2012,female,0.445991597872129,2016
TRUE,registration,numerator,MMR,2012,female,3.205549,2016
TRUE,registration,denominator,MMR,2012,female,7.187465,2016
FALSE,registration,statistic,MMR,2012,male,0.822241000921185,2016
FALSE,registration,numerator,MMR,2012,male,2038.750178,2016
FALSE,registration,denominator,MMR,2012,male,2479.504398,2016
FALSE,registration,statistic,MMR,2012,female,0.807822605315885,2016
FALSE,registration,numerator,MMR,2012,female,1828.873343,2016
FALSE,registration,denominator,MMR,2012,female,2263.954154,2016
TRUE,registration,statistic,MMR,2013,male,0.369638517380479,2016
TRUE,registration,numerator,MMR,2013,male,4.835953,2016
TRUE,registration,denominator,MMR,2013,male,13.082925,2016
TRUE,registration,statistic,MMR,2013,female,0.445991597872129,2016
TRUE,registration,numerator,MMR,2013,female,3.205549,2016
TRUE,registration,denominator,MMR,2013,female,7.187465,2016
FALSE,registration,statistic,MMR,2013,male,0.822241000921185,2016
FALSE,registration,numerator,MMR,2013,male,2038.750178,2016
FALSE,registration,denominator,MMR,2013,male,2479.504398,2016
FALSE,registration,statistic,MMR,2013,female,0.807822605315885,2016
FALSE,registration,numerator,MMR,2013,female,1828.873343,2016
FALSE,registration,denominator,MMR,2013,female,2263.954154,2016
TRUE,registration,statistic,MMR,2015,male,0.439595185048935,2016
TRUE,registration,numerator,MMR,2015,male,4.099899,2016
TRUE,registration,denominator,MMR,2015,male,9.326533,2016
TRUE,registration,statistic,MMR,2015,female,0.399960066816504,2016
TRUE,registration,numerator,MMR,2015,female,2.654169,2016
TRUE,registration,denominator,MMR,2015,female,6.636085,2016
FALSE,registration,statistic,MMR,2015,male,0.821293615319396,2016
FALSE,registration,numerator,MMR,2015,male,2039.486232,2016
FALSE,registration,denominator,MMR,2015,male,2483.26079,2016
FALSE,registration,statistic,MMR,2015,female,0.807869398211857,2016
FALSE,registration,numerator,MMR,2015,female,1829.424723,2016
FALSE,registration,denominator,MMR,2015,female,2264.505534,2016
TRUE,registration,statistic,MDV,1996,male,0,2009
TRUE,registration,numerator,MDV,1996,male,0,2009
TRUE,registration,denominator,MDV,1996,male,16.931139,2009
TRUE,registration,statistic,MDV,1996,female,0,2009
TRUE,registration,numerator,MDV,1996,female,0,2009
TRUE,registration,denominator,MDV,1996,female,16.050958,2009
FALSE,registration,statistic,MDV,1996,male,0.969631969214699,2009
FALSE,registration,numerator,MDV,1996,male,2001.846627,2009
FALSE,registration,denominator,MDV,1996,male,2064.542724,2009
FALSE,registration,statistic,MDV,1996,female,0.975305795522447,2009
FALSE,registration,numerator,MDV,1996,female,1952.357089,2009
FALSE,registration,denominator,MDV,1996,female,2001.789693,2009
TRUE,registration,statistic,MDV,1999,male,0,2009
TRUE,registration,numerator,MDV,1999,male,0,2009
TRUE,registration,denominator,MDV,1999,male,9.296388,2009
TRUE,registration,statistic,MDV,1999,female,0,2009
TRUE,registration,numerator,MDV,1999,female,0,2009
TRUE,registration,denominator,MDV,1999,female,10.809612,2009
FALSE,registration,statistic,MDV,1999,male,0.969631969214699,2009
FALSE,registration,numerator,MDV,1999,male,2001.846627,2009
FALSE,registration,denominator,MDV,1999,male,2064.542724,2009
FALSE,registration,statistic,MDV,1999,female,0.975305795522447,2009
FALSE,registration,numerator,MDV,1999,female,1952.357089,2009
FALSE,registration,denominator,MDV,1999,female,2001.789693,2009
TRUE,registration,statistic,MDV,2002,male,0,2009
TRUE,registration,numerator,MDV,2002,male,0,2009
TRUE,registration,denominator,MDV,2002,male,14.474648,2009
TRUE,registration,statistic,MDV,2002,female,0,2009
TRUE,registration,numerator,MDV,2002,female,0,2009
TRUE,registration,denominator,MDV,2002,female,15.337416,2009
FALSE,registration,statistic,MDV,2002,male,0.969631969214699,2009
FALSE,registration,numerator,MDV,2002,male,2001.846627,2009
FALSE,registration,denominator,MDV,2002,male,2064.542724,2009
FALSE,registration,statistic,MDV,2002,female,0.975305795522447,2009
FALSE,registration,numerator,MDV,2002,female,1952.357089,2009
FALSE,registration,denominator,MDV,2002,female,2001.789693,2009
TRUE,registration,statistic,MDV,2005,male,0,2009
TRUE,registration,numerator,MDV,2005,male,0,2009
TRUE,registration,denominator,MDV,2005,male,18.822533,2009
TRUE,registration,statistic,MDV,2005,female,0,2009
TRUE,registration,numerator,MDV,2005,female,0,2009
TRUE,registration,denominator,MDV,2005,female,17.942352,2009
FALSE,registration,statistic,MDV,2005,male,0.969631969214699,2009
FALSE,registration,numerator,MDV,2005,male,2001.846627,2009
FALSE,registration,denominator,MDV,2005,male,2064.542724,2009
FALSE,registration,statistic,MDV,2005,female,0.975305795522447,2009
FALSE,registration,numerator,MDV,2005,female,1952.357089,2009
FALSE,registration,denominator,MDV,2005,female,2001.789693,2009
TRUE,registration,statistic,MDV,2008,male,0,2009
TRUE,registration,numerator,MDV,2008,male,0,2009
TRUE,registration,denominator,MDV,2008,male,9.296388,2009
TRUE,registration,statistic,MDV,2008,female,0,2009
TRUE,registration,numerator,MDV,2008,female,0,2009
TRUE,registration,denominator,MDV,2008,female,10.809612,2009
FALSE,registration,statistic,MDV,2008,male,0.969631969214699,2009
FALSE,registration,numerator,MDV,2008,male,2001.846627,2009
FALSE,registration,denominator,MDV,2008,male,2064.542724,2009
FALSE,registration,statistic,MDV,2008,female,0.975305795522447,2009
FALSE,registration,numerator,MDV,2008,female,1952.357089,2009
FALSE,registration,denominator,MDV,2008,female,2001.789693,2009
TRUE,registration,statistic,MWI,1990,male,0,1992
TRUE,registration,numerator,MWI,1990,male,0,1992
TRUE,registration,denominator,MWI,1990,male,15.569812,1992
TRUE,registration,statistic,MWI,1990,female,0,1992
TRUE,registration,numerator,MWI,1990,female,0,1992
TRUE,registration,denominator,MWI,1990,female,17.088208,1992
FALSE,registration,statistic,MWI,1990,male,0.0504220367722845,1992
FALSE,registration,numerator,MWI,1990,male,245.06541,1992
FALSE,registration,denominator,MWI,1990,male,4860.28383,1992
FALSE,registration,statistic,MWI,1990,female,0.0147372474321973,1992
FALSE,registration,numerator,MWI,1990,female,76.880198,1992
FALSE,registration,denominator,MWI,1990,female,5216.727096,1992
TRUE,registration,statistic,MWI,1993,male,0.00365334894236727,2005;1992
TRUE,registration,numerator,MWI,1993,male,0.155328461538462,2005;1992
TRUE,registration,denominator,MWI,1993,male,17.6426520769231,2005;1992
TRUE,registration,statistic,MWI,1993,female,0,2005;1992
TRUE,registration,numerator,MWI,1993,female,0,2005;1992
TRUE,registration,denominator,MWI,1993,female,21.8913477692308,2005;1992
FALSE,registration,statistic,MWI,1993,male,0.0572008656182681,2005;1992
FALSE,registration,numerator,MWI,1993,male,353.736722153846,2005;1992
FALSE,registration,denominator,MWI,1993,male,5406.84480069231,2005;1992
FALSE,registration,statistic,MWI,1993,female,0.0176338258979537,2005;1992
FALSE,registration,numerator,MWI,1993,female,121.906199384615,2005;1992
FALSE,registration,denominator,MWI,1993,female,5787.70937946154,2005;1992
TRUE,registration,statistic,MWI,1996,male,0.0146133957694691,2005;1992
TRUE,registration,numerator,MWI,1996,male,0.621313846153846,2005;1992
TRUE,registration,denominator,MWI,1996,male,23.8611723076923,2005;1992
TRUE,registration,statistic,MWI,1996,female,0,2005;1992
TRUE,registration,numerator,MWI,1996,female,0,2005;1992
TRUE,registration,denominator,MWI,1996,female,36.3007670769231,2005;1992
FALSE,registration,statistic,MWI,1996,male,0.0775373521562189,2005;1992
FALSE,registration,numerator,MWI,1996,male,679.750658615385,2005;1992
FALSE,registration,denominator,MWI,1996,male,7046.52771276923,2005;1992
FALSE,registration,statistic,MWI,1996,female,0.0263235612952228,2005;1992
FALSE,registration,numerator,MWI,1996,female,256.984203538462,2005;1992
FALSE,registration,denominator,MWI,1996,female,7500.65622984615,2005;1992
TRUE,registration,statistic,MWI,1999,male,0.0255734425965709,2005;1992
TRUE,registration,numerator,MWI,1999,male,1.08729923076923,2005;1992
TRUE,registration,denominator,MWI,1999,male,30.0796925384615,2005;1992
TRUE,registration,statistic,MWI,1999,female,0,2005;1992
TRUE,registration,numerator,MWI,1999,female,0,2005;1992
TRUE,registration,denominator,MWI,1999,female,50.7101863846154,2005;1992
FALSE,registration,statistic,MWI,1999,male,0.0978738386941697,2005;1992
FALSE,registration,numerator,MWI,1999,male,1005.76459507692,2005;1992
FALSE,registration,denominator,MWI,1999,male,8686.21062484615,2005;1992
FALSE,registration,statistic,MWI,1999,female,0.0350132966924919,2005;1992
FALSE,registration,numerator,MWI,1999,female,392.062207692308,2005;1992
FALSE,registration,denominator,MWI,1999,female,9213.60308023077,2005;1992
TRUE,registration,statistic,MWI,2002,male,0.0365334894236727,2005;1992
TRUE,registration,numerator,MWI,2002,male,1.55328461538462,2005;1992
TRUE,registration,denominator,MWI,2002,male,36.6486118461539,2005;1992
TRUE,registration,statistic,MWI,2002,female,0,2005;1992
TRUE,registration,numerator,MWI,2002,female,0,2005;1992
TRUE,registration,denominator,MWI,2002,female,65.4700047692308,2005;1992
FALSE,registration,statistic,MWI,2002,male,0.118213961512855,2005;1992
FALSE,registration,numerator,MWI,2002,male,1331.77853153846,2005;1992
FALSE,registration,denominator,MWI,2002,male,10325.5431378462,2005;1992
FALSE,registration,statistic,MWI,2002,female,0.0437040222549095,2005;1992
FALSE,registration,numerator,MWI,2002,female,527.140211846154,2005;1992
FALSE,registration,denominator,MWI,2002,female,10926.1995315385,2005;1992
TRUE,registration,statistic,MWI,2005,male,0.0474935362507745,2005
TRUE,registration,numerator,MWI,2005,male,2.01927,2005
TRUE,registration,denominator,MWI,2005,male,42.516733,2005
TRUE,registration,statistic,MWI,2005,female,0,2005
TRUE,registration,numerator,MWI,2005,female,0,2005
TRUE,registration,denominator,MWI,2005,female,79.529025,2005
FALSE,registration,statistic,MWI,2005,male,0.138546811770071,2005
FALSE,registration,numerator,MWI,2005,male,1657.792468,2005
FALSE,registration,denominator,MWI,2005,male,11965.576449,2005
FALSE,registration,statistic,MWI,2005,female,0.0523927674870302,2005
FALSE,registration,numerator,MWI,2005,female,662.218216,2005
FALSE,registration,denominator,MWI,2005,female,12639.496781,2005
TRUE,registration,statistic,MWI,2008,male,0.419299337988349,2010;2005
TRUE,registration,numerator,MWI,2008,male,7.837041,2010;2005
TRUE,registration,denominator,MWI,2008,male,27.54274,2010;2005
TRUE,registration,statistic,MWI,2008,female,0.335268571844771,2010;2005
TRUE,registration,numerator,MWI,2008,female,8.3961,2010;2005
TRUE,registration,denominator,MWI,2008,female,46.8373548,2010;2005
FALSE,registration,statistic,MWI,2008,male,0.361854707120945,2010;2005
FALSE,registration,numerator,MWI,2008,male,1390.9436482,2010;2005
FALSE,registration,denominator,MWI,2008,male,6211.3112544,2010;2005
FALSE,registration,statistic,MWI,2008,female,0.282132401532052,2010;2005
FALSE,registration,numerator,MWI,2008,female,915.9207802,2010;2005
FALSE,registration,denominator,MWI,2008,female,6551.4229328,2010;2005
TRUE,registration,statistic,MWI,2010,male,0.667169872480065,2010
TRUE,registration,numerator,MWI,2010,male,11.715555,2010
TRUE,registration,denominator,MWI,2010,male,17.560078,2010
TRUE,registration,statistic,MWI,2010,female,0.558780953074619,2010
TRUE,registration,numerator,MWI,2010,female,13.9935,2010
TRUE,registration,denominator,MWI,2010,female,25.042908,2010
FALSE,registration,statistic,MWI,2010,male,0.510726637354861,2010
FALSE,registration,numerator,MWI,2010,male,1213.044435,2010
FALSE,registration,denominator,MWI,2010,male,2375.134458,2010
FALSE,registration,statistic,MWI,2010,female,0.435292157562067,2010
FALSE,registration,numerator,MWI,2010,female,1085.055823,2010
FALSE,registration,denominator,MWI,2010,female,2492.707034,2010
TRUE,registration,statistic,MWI,2011,male,0.68232847313002,2016;2010
TRUE,registration,numerator,MWI,2011,male,22.9564833333333,2016;2010
TRUE,registration,denominator,MWI,2011,male,32.0363096666667,2016;2010
TRUE,registration,statistic,MWI,2011,female,0.577205597047109,2016;2010
TRUE,registration,numerator,MWI,2011,female,24.3333056666667,2016;2010
TRUE,registration,denominator,MWI,2011,female,39.8015718333333,2016;2010
FALSE,registration,statistic,MWI,2011,male,0.537273563973578,2016;2010
FALSE,registration,numerator,MWI,2011,male,1988.27860033333,2016;2010
FALSE,registration,denominator,MWI,2011,male,3438.07913283333,2016;2010
FALSE,registration,statistic,MWI,2011,female,0.474826392459495,2016;2010
FALSE,registration,numerator,MWI,2011,female,1908.05064833333,2016;2010
FALSE,registration,denominator,MWI,2011,female,3569.95637366667,2016;2010
TRUE,registration,statistic,MWI,2012,male,0.698483996873597,2016;2010
TRUE,registration,numerator,MWI,2012,male,35.0630186666667,2016;2010
TRUE,registration,denominator,MWI,2012,male,47.513065,2016;2010
TRUE,registration,statistic,MWI,2012,female,0.596554052552704,2016;2010
TRUE,registration,numerator,MWI,2012,female,34.993149,2016;2010
TRUE,registration,denominator,MWI,2012,female,54.8802733333333,2016;2010
FALSE,registration,statistic,MWI,2012,male,0.563798176034123,2016;2010
FALSE,registration,numerator,MWI,2012,male,2762.64715866667,2016;2010
FALSE,registration,denominator,MWI,2012,male,4500.023284,2016;2010
FALSE,registration,statistic,MWI,2012,female,0.514348923250739,2016;2010
FALSE,registration,numerator,MWI,2012,female,2730.725436,2016;2010
FALSE,registration,denominator,MWI,2012,female,4646.88567566667,2016;2010
TRUE,registration,statistic,MWI,2013,male,0.714141059070363,2016;2010
TRUE,registration,numerator,MWI,2013,male,46.7367505,2016;2010
TRUE,registration,denominator,MWI,2013,male,62.4895585,2016;2010
TRUE,registration,statistic,MWI,2013,female,0.619036836557749,2016;2010
TRUE,registration,numerator,MWI,2013,female,46.3159305,2016;2010
TRUE,registration,denominator,MWI,2013,female,70.621913,2016;2010
FALSE,registration,statistic,MWI,2013,male,0.590333945373754,2016;2010
FALSE,registration,numerator,MWI,2013,male,3537.4485205,2016;2010
